學年,學期,系所,班級,開課班級,選課編號,科目代碼,科目名稱,組別,學期_課程,修選別,學分數,時數,人數,授課教師,星期,節次,週別,教室,備註
114,1,英文學系,英一Ａ,英一Ａ,1730.0,BEN14302,英文文法與寫作（一）,Ｂ組,單,選,2.0,2.0,40.0,王毓芝,三,78,,H109,
114,1,英文學系,英一Ａ,英一Ａ,1733.0,BEN14601,英語聽講,,單,選,2.0,2.0,48.0,陳  瑄,三,56,,B603,英語授課
114,1,英文學系,英一Ａ,英一Ａ,1735.0,BEN55701,英文寫作（一）,Ａ組,全,必,2.0,2.0,31.0,蔡佳瑾,三,78,,R0202,
114,1,英文學系,英一Ａ,英一Ａ,1736.0,BEN55702,英文寫作（一）,Ｂ組,全,必,2.0,2.0,32.0,陳品如,四,34,,B506,
114,1,英文學系,英一Ａ,英一Ａ,1737.0,BEN55707,英文寫作（一）,Ｇ組,全,必,2.0,2.0,31.0,鄭惠雯,二,78,,H107,
114,1,英文學系,英一Ａ,英一Ａ,577.0,BSP17133,國文,３３組英Ａ,全,必,2.0,2.0,70.0,劉易穎,五,56,,R0301,
114,1,英文學系,英一Ａ,英一Ａ,851.0,BSP18111,思維方法,１１組英Ａ,單,必,1.0,1.0,70.0,陳以森,一,56,單,B711,
114,1,英文學系,英一Ａ,英一Ａ,804.0,BSP18211,生命關懷,１１組英Ａ,單,必,1.0,1.0,70.0,陳約叡,一,56,雙,B711,
114,1,英文學系,英一Ａ,英一Ａ,1738.0,BSP24701,法文（一）,,全,必,2.0,2.0,60.0,黃盈馨,三,78,,R0301,其他外語授課
114,1,英文學系,英一Ａ,英一Ａ,1739.0,BSP25801,西班牙文（一）,Ａ組,全,必,2.0,2.0,35.0,邱稔壤,三,56,,B615,其他外語授課
114,1,英文學系,英一Ａ,英一Ａ,1740.0,BSP25802,西班牙文（一）,Ｂ組,全,必,2.0,2.0,36.0,邱稔壤,三,78,,B615,其他外語授課
114,1,英文學系,英一Ａ,英一Ａ,,BSP92531,外文（一）,,全,必,2.0,2.0,,,,,,,
114,1,英文學系,英一Ａ,英一Ａ,,BSP99021,系會時間,,全,必,0.0,2.0,,,三,56,,240,
114,1,英文學系,英一Ａ,英一Ａ,,BSP99721,體育,,單,必,0.0,2.0,,,,,,,
114,1,英文學系,英一Ｂ,英一Ｂ,,BDC995A1,通識課程（一）,通識一Ａ,全,必,2.0,2.0,,,二,12,,241,
114,1,英文學系,英一Ｂ,英一Ｂ,1741.0,BEN10202,西洋文學概論,,全,必,3.0,3.0,69.0,蘇俞文,一,789,,R0301,
114,1,英文學系,英一Ｂ,英一Ｂ,1742.0,BEN11503,英語會話（一）,Ｃ組,全,必,2.0,2.0,37.0,艾倫達,四,78,,H108,英語授課
114,1,英文學系,英一Ｂ,英一Ｂ,1743.0,BEN11504,英語會話（一）,Ｄ組,全,必,2.0,2.0,32.0,林思果,四,34,,H106,英語授課
114,1,英文學系,英一Ｂ,英一Ｂ,1744.0,BEN13402,英美文學作品導讀,,全,必,2.0,2.0,84.0,劉仁洲,二,56,,R0312,
114,1,英文學系,英一Ｂ,英一Ｂ,1727.0,BEN13801,英語發音,,單,選,2.0,2.0,35.0,魏美瑤,三,34,,R0202,英語授課
114,1,英文學系,英一Ｂ,英一Ｂ,1729.0,BEN14301,英文文法與寫作（一）,Ａ組,單,選,2.0,2.0,53.0,王毓芝,三,56,,H109,
114,1,英文學系,英一Ｂ,英一Ｂ,1730.0,BEN14302,英文文法與寫作（一）,Ｂ組,單,選,2.0,2.0,40.0,王毓芝,三,78,,H109,
114,1,英文學系,英一Ｂ,英一Ｂ,1733.0,BEN14601,英語聽講,,單,選,2.0,2.0,48.0,陳  瑄,三,56,,B603,英語授課
114,1,英文學系,英一Ｂ,英一Ｂ,1745.0,BEN55703,英文寫作（一）,Ｃ組,全,必,2.0,2.0,31.0,許嘉書,四,34,,R0301,
114,1,英文學系,英一Ｂ,英一Ｂ,1746.0,BEN55704,英文寫作（一）,Ｄ組,全,必,2.0,2.0,30.0,劉仁洲,二,34,,B619,
114,1,英文學系,英一Ｂ,英一Ｂ,1737.0,BEN55707,英文寫作（一）,Ｇ組,全,必,2.0,2.0,31.0,鄭惠雯,二,78,,H107,
114,1,英文學系,英一Ｂ,英一Ｂ,588.0,BSP17153,國文,５３組英Ｂ,全,必,2.0,2.0,70.0,諶寶珠,二,78,,H109,
114,1,英文學系,英一Ｂ,英一Ｂ,852.0,BSP18112,思維方法,１２組英Ｂ,單,必,1.0,1.0,70.0,鄭合修,一,56,單,B407,
114,1,英文學系,英一Ｂ,英一Ｂ,805.0,BSP18212,生命關懷,１２組英Ｂ,單,必,1.0,1.0,70.0,謝孟欣,一,56,雙,B407,
114,1,英文學系,英一Ｂ,英一Ｂ,1738.0,BSP24701,法文（一）,,全,必,2.0,2.0,60.0,黃盈馨,三,78,,R0301,其他外語授課
114,1,英文學系,英一Ｂ,英一Ｂ,1739.0,BSP25801,西班牙文（一）,Ａ組,全,必,2.0,2.0,35.0,邱稔壤,三,56,,B615,其他外語授課
114,1,英文學系,英一Ｂ,英一Ｂ,1740.0,BSP25802,西班牙文（一）,Ｂ組,全,必,2.0,2.0,36.0,邱稔壤,三,78,,B615,其他外語授課
114,1,英文學系,英一Ｂ,英一Ｂ,,BSP92521,外文（一）,,全,必,2.0,2.0,,,,,,,
114,1,英文學系,英一Ｂ,英一Ｂ,,BSP99021,系會時間,,全,必,0.0,2.0,,,三,56,,240,
114,1,英文學系,英一Ｂ,英一Ｂ,,BSP99721,體育,,單,必,0.0,2.0,,,,,,,
114,1,英文學系,英一Ｃ,英一Ｃ,,BDC995A1,通識課程（一）,通識一Ａ,全,必,2.0,2.0,,,二,12,,241,
114,1,英文學系,英一Ｃ,英一Ｃ,1747.0,BEN10203,西洋文學概論,,全,必,3.0,3.0,84.0,張上冠,四,789,,R0312,
114,1,英文學系,英一Ｃ,英一Ｃ,1748.0,BEN11505,英語會話（一）,Ｅ組,全,必,2.0,2.0,35.0,王建輝,四,34,,R0909,英語授課
114,1,英文學系,英一Ｃ,英一Ｃ,1749.0,BEN11506,英語會話（一）,Ｆ組,全,必,2.0,2.0,32.0,林思果,二,34,,H106,英語授課
114,1,英文學系,英一Ｃ,英一Ｃ,1750.0,BEN13403,英美文學作品導讀,,全,必,2.0,2.0,75.0,許嘉書,一,78,,R0405,
114,1,英文學系,英一Ｃ,英一Ｃ,1727.0,BEN13801,英語發音,,單,選,2.0,2.0,35.0,魏美瑤,三,34,,R0202,英語授課
114,1,英文學系,英一Ｃ,英一Ｃ,1729.0,BEN14301,英文文法與寫作（一）,Ａ組,單,選,2.0,2.0,53.0,王毓芝,三,56,,H109,
114,1,英文學系,英一Ｃ,英一Ｃ,1730.0,BEN14302,英文文法與寫作（一）,Ｂ組,單,選,2.0,2.0,40.0,王毓芝,三,78,,H109,
114,1,英文學系,英一Ｃ,英一Ｃ,1733.0,BEN14601,英語聽講,,單,選,2.0,2.0,48.0,陳  瑄,三,56,,B603,英語授課
114,1,英文學系,英一Ｃ,英一Ｃ,1751.0,BEN55705,英文寫作（一）,Ｅ組,全,必,2.0,2.0,31.0,林楸燕,二,56,,H211,
114,1,英文學系,英一Ｃ,英一Ｃ,1752.0,BEN55706,英文寫作（一）,Ｆ組,全,必,2.0,2.0,33.0,侯淇齡,四,34,,R0310,
114,1,英文學系,英一Ｃ,英一Ｃ,1737.0,BEN55707,英文寫作（一）,Ｇ組,全,必,2.0,2.0,31.0,鄭惠雯,二,78,,H107,
114,1,英文學系,英一Ｃ,英一Ｃ,582.0,BSP17142,國文,４２組英Ｃ,全,必,2.0,2.0,70.0,劉千惠,一,34,,R1006,
114,1,英文學系,英一Ｃ,英一Ｃ,853.0,BSP18113,思維方法,１３組英Ｃ,單,必,1.0,1.0,70.0,陳以森,一,56,雙,B408,
114,1,英文學系,英一Ｃ,英一Ｃ,806.0,BSP18213,生命關懷,１３組英Ｃ,單,必,1.0,1.0,70.0,陳約叡,一,56,單,B408,
114,1,英文學系,英一Ｃ,英一Ｃ,1738.0,BSP24701,法文（一）,,全,必,2.0,2.0,60.0,黃盈馨,三,78,,R0301,其他外語授課
114,1,英文學系,英一Ｃ,英一Ｃ,1739.0,BSP25801,西班牙文（一）,Ａ組,全,必,2.0,2.0,35.0,邱稔壤,三,56,,B615,其他外語授課
114,1,英文學系,英一Ｃ,英一Ｃ,1740.0,BSP25802,西班牙文（一）,Ｂ組,全,必,2.0,2.0,36.0,邱稔壤,三,78,,B615,其他外語授課
114,1,英文學系,英一Ｃ,英一Ｃ,,BSP92521,外文（一）,,全,必,2.0,2.0,,,,,,,
114,1,英文學系,英一Ｃ,英一Ｃ,,BSP99021,系會時間,,全,必,0.0,2.0,,,三,56,,240,
114,1,英文學系,英一Ｃ,英一Ｃ,,BSP99721,體育,,單,必,0.0,2.0,,,,,,,
114,1,英文學系,英二Ａ,英二Ａ,,BDC99612,通識課程（二）,溪通識二,全,必,2.0,2.0,,,一,12,,242,
114,1,英文學系,英二Ａ,英二Ａ,1753.0,BEN11101,新聞英語,,全,選,2.0,2.0,60.0,王毓芝,四,78,,H211,
114,1,英文學系,英二Ａ,英二Ａ,1754.0,BEN20401,英語會話（二）,Ａ組,全,必,2.0,2.0,34.0,謝高林,三,12,,H107,英語授課
114,1,英文學系,英二Ａ,英二Ａ,1755.0,BEN20402,英語會話（二）,Ｂ組,全,必,2.0,2.0,30.0,謝高林,二,12,,H107,英語授課
114,1,英文學系,英二Ａ,英二Ａ,1756.0,BEN21101,英美詩選,,全,選,2.0,2.0,70.0,張上冠,一,56,,R0202,
114,1,英文學系,英二Ａ,英二Ａ,1757.0,BEN21201,英美散文選讀,,全,選,2.0,2.0,61.0,許嘉書,三,34,,R0301,
114,1,英文學系,英二Ａ,英二Ａ,1758.0,BEN21301,英美小說選讀,,全,選,2.0,2.0,76.0,張上冠,三,34,,R0312,
114,1,英文學系,英二Ａ,英二Ａ,1760.0,BEN25101,中英跟述,Ａ組,單,選,2.0,2.0,35.0,陳於勤,一,78,,G203,
114,1,英文學系,英二Ａ,英二Ａ,1761.0,BEN25601,浪漫時期前英國文學,Ａ組,全,選,3.0,3.0,61.0,許嘉書,四,789,,R0202,
114,1,英文學系,英二Ａ,英二Ａ,1763.0,BEN25901,狄瑾蓀的詩：主題與詩學,,單,選,2.0,2.0,66.0,張上冠,一,34,,R0401,
114,1,英文學系,英二Ａ,英二Ａ,1764.0,BEN26001,文學中的家庭與婚姻,,單,選,2.0,2.0,65.0,蘇俞文,一,56,,R0301,
114,1,英文學系,英二Ａ,英二Ａ,1765.0,BEN26101,社會語言學,,單,選,2.0,2.0,60.0,魏美瑤,四,56,,R0909,英語授課
114,1,英文學系,英二Ａ,英二Ａ,1768.0,BEN34101,英語語意學,,單,選,2.0,2.0,60.0,陳玫蓉,一,56,,R0312,英語授課
114,1,英文學系,英二Ａ,英二Ａ,1770.0,BEN40801,專業餐旅英文,,單,選,2.0,2.0,63.0,樓安杰,二,78,,B707,英語授課
114,1,英文學系,英二Ａ,英二Ａ,1771.0,BEN52601,英美兒童文學中的傳統脈絡,Ａ組,單,選,2.0,2.0,60.0,孫克強,二,56,,H108,英語授課
114,1,英文學系,英二Ａ,英二Ａ,1772.0,BEN52602,英美兒童文學中的傳統脈絡,Ｂ組,單,選,2.0,2.0,60.0,孫克強,二,78,,H108,英語授課
114,1,英文學系,英二Ａ,英二Ａ,1775.0,BEN52901,聖經文學：舊約,,單,選,2.0,2.0,60.0,孫克強,三,34,,H109,英語授課
114,1,英文學系,英二Ａ,英二Ａ,1777.0,BEN54601,英語語言學概論,,全,必,3.0,3.0,80.0,陳品如,五,34E,,B408,
114,1,英文學系,英二Ａ,英二Ａ,1778.0,BEN56201,英文寫作（二）,Ａ組,全,必,2.0,2.0,33.0,鄭惠雯,二,56,,H210,
114,1,英文學系,英二Ａ,英二Ａ,1779.0,BEN56202,英文寫作（二）,Ｂ組,全,必,2.0,2.0,30.0,陳玫蓉,二,56,,R0310,
114,1,英文學系,英二Ａ,英二Ａ,1780.0,BSP24501,法文（二）,,全,必,2.0,2.0,60.0,黃盈馨,三,56,,R0301,其他外語授課
114,1,英文學系,英二Ａ,英二Ａ,1781.0,BSP25501,西班牙文（二）,Ａ組,全,必,2.0,2.0,35.0,王秀琦,四,56,,B603,其他外語授課
114,1,英文學系,英二Ａ,英二Ａ,1782.0,BSP25502,西班牙文（二）,Ｂ組,全,必,2.0,2.0,35.0,王秀琦,四,78,,B603,其他外語授課
114,1,英文學系,英二Ａ,英二Ａ,,BSP92731,外文（二）,,全,必,2.0,2.0,,,,,,,
114,1,英文學系,英二Ａ,英二Ａ,,BSP92772,外文（二）,,全,必,2.0,2.0,,,,,,,
114,1,英文學系,英二Ａ,英二Ａ,,BSP99021,系會時間,,全,必,0.0,2.0,,,三,56,,240,
114,1,英文學系,英二Ａ,英二Ａ,,BSP99721,體育,,單,必,0.0,2.0,,,,,,,
114,1,英文學系,英二Ｂ,英二Ｂ,,BDC99612,通識課程（二）,溪通識二,全,必,2.0,2.0,,,一,12,,242,
114,1,英文學系,英二Ｂ,英二Ｂ,1753.0,BEN11101,新聞英語,,全,選,2.0,2.0,60.0,王毓芝,四,78,,H211,
114,1,英文學系,英二Ｂ,英二Ｂ,1783.0,BEN20403,英語會話（二）,Ｃ組,全,必,2.0,2.0,32.0,謝高林,二,34,,H107,英語授課
114,1,英文學系,英二Ｂ,英二Ｂ,1784.0,BEN20404,英語會話（二）,Ｄ組,全,必,2.0,2.0,31.0,林思果,四,12,,H106,英語授課
114,1,英文學系,英二Ｂ,英二Ｂ,1756.0,BEN21101,英美詩選,,全,選,2.0,2.0,70.0,張上冠,一,56,,R0202,
114,1,英文學系,英二Ｂ,英二Ｂ,1757.0,BEN21201,英美散文選讀,,全,選,2.0,2.0,61.0,許嘉書,三,34,,R0301,
114,1,英文學系,英二Ｂ,英二Ｂ,1758.0,BEN21301,英美小說選讀,,全,選,2.0,2.0,76.0,張上冠,三,34,,R0312,
114,1,英文學系,英二Ｂ,英二Ｂ,1785.0,BEN25002,中英視譯,Ｂ組,單,選,2.0,2.0,35.0,張忠安,一,56,,R0909,
114,1,英文學系,英二Ｂ,英二Ｂ,1761.0,BEN25601,浪漫時期前英國文學,Ａ組,全,選,3.0,3.0,61.0,許嘉書,四,789,,R0202,
114,1,英文學系,英二Ｂ,英二Ｂ,1763.0,BEN25901,狄瑾蓀的詩：主題與詩學,,單,選,2.0,2.0,66.0,張上冠,一,34,,R0401,
114,1,英文學系,英二Ｂ,英二Ｂ,1764.0,BEN26001,文學中的家庭與婚姻,,單,選,2.0,2.0,65.0,蘇俞文,一,56,,R0301,
114,1,英文學系,英二Ｂ,英二Ｂ,1765.0,BEN26101,社會語言學,,單,選,2.0,2.0,60.0,魏美瑤,四,56,,R0909,英語授課
114,1,英文學系,英二Ｂ,英二Ｂ,1768.0,BEN34101,英語語意學,,單,選,2.0,2.0,60.0,陳玫蓉,一,56,,R0312,英語授課
114,1,英文學系,英二Ｂ,英二Ｂ,1770.0,BEN40801,專業餐旅英文,,單,選,2.0,2.0,63.0,樓安杰,二,78,,B707,英語授課
114,1,英文學系,英二Ｂ,英二Ｂ,1771.0,BEN52601,英美兒童文學中的傳統脈絡,Ａ組,單,選,2.0,2.0,60.0,孫克強,二,56,,H108,英語授課
114,1,英文學系,英二Ｂ,英二Ｂ,1772.0,BEN52602,英美兒童文學中的傳統脈絡,Ｂ組,單,選,2.0,2.0,60.0,孫克強,二,78,,H108,英語授課
114,1,英文學系,英二Ｂ,英二Ｂ,1775.0,BEN52901,聖經文學：舊約,,單,選,2.0,2.0,60.0,孫克強,三,34,,H109,英語授課
114,1,英文學系,英二Ｂ,英二Ｂ,1788.0,BEN54602,英語語言學概論,,全,必,3.0,3.0,75.0,魏美瑤,三,789,,R0909,英語授課
114,1,英文學系,英二Ｂ,英二Ｂ,1789.0,BEN56203,英文寫作（二）,Ｃ組,全,必,2.0,2.0,43.0,李敏慧,五,78,,H107,
114,1,英文學系,英二Ｂ,英二Ｂ,1790.0,BEN56204,英文寫作（二）,Ｄ組,全,必,2.0,2.0,30.0,倪志昇,二,34,,H211,
114,1,英文學系,英二Ｂ,英二Ｂ,1780.0,BSP24501,法文（二）,,全,必,2.0,2.0,60.0,黃盈馨,三,56,,R0301,其他外語授課
114,1,英文學系,英二Ｂ,英二Ｂ,1781.0,BSP25501,西班牙文（二）,Ａ組,全,必,2.0,2.0,35.0,王秀琦,四,56,,B603,其他外語授課
114,1,英文學系,英二Ｂ,英二Ｂ,1782.0,BSP25502,西班牙文（二）,Ｂ組,全,必,2.0,2.0,35.0,王秀琦,四,78,,B603,其他外語授課
114,1,英文學系,英二Ｂ,英二Ｂ,,BSP92751,外文（二）,,全,必,2.0,2.0,,,,,,,
114,1,英文學系,英二Ｂ,英二Ｂ,,BSP92772,外文（二）,,全,必,2.0,2.0,,,,,,,
114,1,英文學系,英二Ｂ,英二Ｂ,,BSP99021,系會時間,,全,必,0.0,2.0,,,三,56,,240,
114,1,英文學系,英二Ｂ,英二Ｂ,,BSP99721,體育,,單,必,0.0,2.0,,,,,,,
114,1,英文學系,英二Ｃ,英二Ｃ,,BDC99612,通識課程（二）,溪通識二,全,必,2.0,2.0,,,一,12,,242,
114,1,英文學系,英二Ｃ,英二Ｃ,1753.0,BEN11101,新聞英語,,全,選,2.0,2.0,60.0,王毓芝,四,78,,H211,
114,1,英文學系,英二Ｃ,英二Ｃ,1791.0,BEN20405,英語會話（二）,Ｅ組,全,必,2.0,2.0,30.0,謝高林,四,34,,H107,英語授課
114,1,英文學系,英二Ｃ,英二Ｃ,1792.0,BEN20406,英語會話（二）,Ｆ組,全,必,2.0,2.0,30.0,謝高林,四,12,,H107,英語授課
114,1,英文學系,英二Ｃ,英二Ｃ,1756.0,BEN21101,英美詩選,,全,選,2.0,2.0,70.0,張上冠,一,56,,R0202,
114,1,英文學系,英二Ｃ,英二Ｃ,1757.0,BEN21201,英美散文選讀,,全,選,2.0,2.0,61.0,許嘉書,三,34,,R0301,
114,1,英文學系,英二Ｃ,英二Ｃ,1758.0,BEN21301,英美小說選讀,,全,選,2.0,2.0,76.0,張上冠,三,34,,R0312,
114,1,英文學系,英二Ｃ,英二Ｃ,1793.0,BEN25003,中英視譯,Ｃ組,單,選,2.0,2.0,35.0,蔡茜,二,78,,B506,英語授課
114,1,英文學系,英二Ｃ,英二Ｃ,1761.0,BEN25601,浪漫時期前英國文學,Ａ組,全,選,3.0,3.0,61.0,許嘉書,四,789,,R0202,
114,1,英文學系,英二Ｃ,英二Ｃ,1763.0,BEN25901,狄瑾蓀的詩：主題與詩學,,單,選,2.0,2.0,66.0,張上冠,一,34,,R0401,
114,1,英文學系,英二Ｃ,英二Ｃ,1764.0,BEN26001,文學中的家庭與婚姻,,單,選,2.0,2.0,65.0,蘇俞文,一,56,,R0301,
114,1,英文學系,英二Ｃ,英二Ｃ,1765.0,BEN26101,社會語言學,,單,選,2.0,2.0,60.0,魏美瑤,四,56,,R0909,英語授課
114,1,英文學系,英二Ｃ,英二Ｃ,1768.0,BEN34101,英語語意學,,單,選,2.0,2.0,60.0,陳玫蓉,一,56,,R0312,英語授課
114,1,英文學系,英二Ｃ,英二Ｃ,1770.0,BEN40801,專業餐旅英文,,單,選,2.0,2.0,63.0,樓安杰,二,78,,B707,英語授課
114,1,英文學系,英二Ｃ,英二Ｃ,1771.0,BEN52601,英美兒童文學中的傳統脈絡,Ａ組,單,選,2.0,2.0,60.0,孫克強,二,56,,H108,英語授課
114,1,英文學系,英二Ｃ,英二Ｃ,1772.0,BEN52602,英美兒童文學中的傳統脈絡,Ｂ組,單,選,2.0,2.0,60.0,孫克強,二,78,,H108,英語授課
114,1,英文學系,英二Ｃ,英二Ｃ,1775.0,BEN52901,聖經文學：舊約,,單,選,2.0,2.0,60.0,孫克強,三,34,,H109,英語授課
114,1,英文學系,英二Ｃ,英二Ｃ,1795.0,BEN54603,英語語言學概論,,全,必,3.0,3.0,75.0,陳玫蓉,一,789,,R0312,英語授課
114,1,英文學系,英二Ｃ,英二Ｃ,1796.0,BEN56205,英文寫作（二）,Ｅ組,全,必,2.0,2.0,30.0,管雅凡,二,34,,R0909,
114,1,英文學系,英二Ｃ,英二Ｃ,1797.0,BEN56206,英文寫作（二）,Ｆ組,全,必,2.0,2.0,30.0,蔡茜,二,34,,R1006,
114,1,英文學系,英二Ｃ,英二Ｃ,1780.0,BSP24501,法文（二）,,全,必,2.0,2.0,60.0,黃盈馨,三,56,,R0301,其他外語授課
114,1,英文學系,英二Ｃ,英二Ｃ,1781.0,BSP25501,西班牙文（二）,Ａ組,全,必,2.0,2.0,35.0,王秀琦,四,56,,B603,其他外語授課
114,1,英文學系,英二Ｃ,英二Ｃ,1782.0,BSP25502,西班牙文（二）,Ｂ組,全,必,2.0,2.0,35.0,王秀琦,四,78,,B603,其他外語授課
114,1,英文學系,英二Ｃ,英二Ｃ,,BSP92711,外文（二）,,全,必,2.0,2.0,,,,,,,
114,1,英文學系,英二Ｃ,英二Ｃ,,BSP92772,外文（二）,,全,必,2.0,2.0,,,,,,,
114,1,英文學系,英二Ｃ,英二Ｃ,,BSP99021,系會時間,,全,必,0.0,2.0,,,三,56,,240,
114,1,英文學系,英二Ｃ,英二Ｃ,,BSP99721,體育,,單,必,0.0,2.0,,,,,,,
114,1,英文學系,英三Ａ,英三Ａ,,BDC99712,通識課程（三）,溪通識三,全,必,2.0,2.0,,,一,34,,242,
114,1,英文學系,英三Ａ,英三Ａ,1798.0,BEN23301,逐步口譯,Ａ組,全,選,2.0,2.0,35.0,張忠安,五,34,,R0802,
114,1,英文學系,英三Ａ,英三Ａ,1824.0,BEN23302,逐步口譯,Ｂ組,全,選,2.0,2.0,35.0,梁文駿,三,34,,R0802,
114,1,英文學系,英三Ａ,英三Ａ,1799.0,BEN30301,美國文學,Ａ組,全,選,3.0,3.0,65.0,林建隆,四,789,,R0909,
114,1,英文學系,英三Ａ,英三Ａ,1825.0,BEN30302,美國文學,Ｂ組,全,選,3.0,3.0,60.0,葉卓爾,二,34E,,R0301,英語授課
114,1,英文學系,英三Ａ,英三Ａ,1800.0,BEN30401,英語演講,Ａ組,全,必,2.0,2.0,30.0,艾倫達,一,56,,H108,英語授課
114,1,英文學系,英三Ａ,英三Ａ,1801.0,BEN30402,英語演講,Ｂ組,全,必,2.0,2.0,30.0,艾倫達,一,78,,H108,英語授課
114,1,英文學系,英三Ａ,英三Ａ,1802.0,BEN31501,莎士比亞,,全,選,2.0,2.0,60.0,戴雅雯,二,34,,H101,
114,1,英文學系,英三Ａ,英三Ａ,1805.0,BEN34301,浪漫時期起英國文學,Ａ組,全,選,3.0,3.0,61.0,魏同安,二,789,,R0202,
114,1,英文學系,英三Ａ,英三Ａ,1828.0,BEN34302,浪漫時期起英國文學,Ｂ組,全,選,3.0,3.0,60.0,蔡佳瑾,五,789,,R0909,
114,1,英文學系,英三Ａ,英三Ａ,1806.0,BEN34901,故宮英語導覽,,單,選,2.0,2.0,30.0,羅慎姮,三,34,,B619,英語授課
114,1,英文學系,英三Ａ,英三Ａ,1808.0,BEN36101,數位多媒體英語學習,,單,選,2.0,2.0,62.0,陳品如,五,56,,B608,英語授課
114,1,英文學系,英三Ａ,英三Ａ,1810.0,BEN36901,當代奇幻文學,,單,選,2.0,2.0,64.0,魏同安,三,34,,R0413,
114,1,英文學系,英三Ａ,英三Ａ,1812.0,BEN37201,世界文學電影改編與翻譯,,單,選,2.0,2.0,60.0,張忠安,二,78,,R0909,
114,1,英文學系,英三Ａ,英三Ａ,1815.0,BEN37401,英文寫作（三）,Ａ組,全,必,2.0,2.0,30.0,張綺容,二,56,,R0202,
114,1,英文學系,英三Ａ,英三Ａ,1816.0,BEN37402,英文寫作（三）,Ｂ組,全,必,2.0,2.0,30.0,戚建華,四,34,,H211,
114,1,英文學系,英三Ａ,英三Ａ,1817.0,BEN47101,中英翻譯與習作,Ａ組,全,必,2.0,2.0,35.0,鄭惠雯,四,56,,H109,
114,1,英文學系,英三Ａ,英三Ａ,1818.0,BEN47102,中英翻譯與習作,Ｂ組,全,必,2.0,2.0,30.0,梁文駿,四,56,,R0310,
114,1,英文學系,英三Ａ,英三Ａ,1819.0,BEN52801,西洋現代戲劇選讀,,全,選,2.0,2.0,60.0,戴雅雯,三,78,,H101,英語授課
114,1,英文學系,英三Ａ,英三Ａ,1821.0,BEN55001,進階英文寫作－實用英文寫作,Ａ組,全,選,2.0,2.0,37.0,李逸君,二,34,,B602,
114,1,英文學系,英三Ａ,英三Ａ,1823.0,BEN55003,進階英文寫作－實用英文寫作,Ｃ組,全,選,2.0,2.0,35.0,李敏慧,五,34,,H107,
114,1,英文學系,英三Ａ,英三Ａ,,BSP99021,系會時間,,全,必,0.0,2.0,,,三,56,,240,
114,1,英文學系,英三Ｂ,英三Ｂ,,BDC99712,通識課程（三）,溪通識三,全,必,2.0,2.0,,,一,34,,242,
114,1,英文學系,英三Ｂ,英三Ｂ,1798.0,BEN23301,逐步口譯,Ａ組,全,選,2.0,2.0,35.0,張忠安,五,34,,R0802,
114,1,英文學系,英三Ｂ,英三Ｂ,1824.0,BEN23302,逐步口譯,Ｂ組,全,選,2.0,2.0,35.0,梁文駿,三,34,,R0802,
114,1,英文學系,英三Ｂ,英三Ｂ,1799.0,BEN30301,美國文學,Ａ組,全,選,3.0,3.0,65.0,林建隆,四,789,,R0909,
114,1,英文學系,英三Ｂ,英三Ｂ,1825.0,BEN30302,美國文學,Ｂ組,全,選,3.0,3.0,60.0,葉卓爾,二,34E,,R0301,英語授課
114,1,英文學系,英三Ｂ,英三Ｂ,1826.0,BEN30403,英語演講,Ｃ組,全,必,2.0,2.0,30.0,王建輝,一,56,,R0205,
114,1,英文學系,英三Ｂ,英三Ｂ,1827.0,BEN30404,英語演講,Ｄ組,全,必,2.0,2.0,31.0,孫克強,四,56,,H106,英語授課
114,1,英文學系,英三Ｂ,英三Ｂ,1802.0,BEN31501,莎士比亞,,全,選,2.0,2.0,60.0,戴雅雯,二,34,,H101,
114,1,英文學系,英三Ｂ,英三Ｂ,1805.0,BEN34301,浪漫時期起英國文學,Ａ組,全,選,3.0,3.0,61.0,魏同安,二,789,,R0202,
114,1,英文學系,英三Ｂ,英三Ｂ,1828.0,BEN34302,浪漫時期起英國文學,Ｂ組,全,選,3.0,3.0,60.0,蔡佳瑾,五,789,,R0909,
114,1,英文學系,英三Ｂ,英三Ｂ,1806.0,BEN34901,故宮英語導覽,,單,選,2.0,2.0,30.0,羅慎姮,三,34,,B619,英語授課
